chapter_var|verse_num|hebrew_word|transliteration_gloss
  "Tobo" (2x) -- Hebrew: טוּבוֹ׃, טוּבוֹ
  "Mim" (2x) -- Hebrew: מֵעַיִם, מִיָּם
  "Hkoprim" (2x) -- Hebrew: הַכּוֹפְרִים
  "Gopkm" (2x) -- Hebrew: גּוּפְכֶם
  "Tribo" (2x) -- Hebrew: תָרִיבוּ, תָּרִיבוּ
  "Iomim" (2x) -- Hebrew: אִיּוּמִים
  "Mrorim" (2x) -- Hebrew: מְרוֹרִים
  "Chd" (2x) -- Hebrew: חַד
  "Noldo" (2x) -- Hebrew: נוֹלְדוּ
  "Tsotio" (2x) -- Hebrew: עֲצוֹתָיו
  "Ototihm" (2x) -- Hebrew: אוֹתוֹתֵיהֶם
  "Ortsichotihm" (2x) -- Hebrew: וּרְצִיחוֹתֵיהֶם, וּרְצִיחוֹתֵיהֶם׃
  "Todi" (2x) -- Hebrew: תּוֹדִיעַ, תוֹדִיעַ
  "Obkl" (2x) -- Hebrew: וּבְכׇל
  "Hmopt" (2x) -- Hebrew: הַמּוֹפֵת
  "Tbin" (2x) -- Hebrew: תָבִין, תַבִין׃
  "Lmk" (2x) -- Hebrew: לְעֵמֶק, לְעֹמֶק
  "Ohih" (2x) -- Hebrew: וֶהְיֵה
  "Tosif" (2x) -- Hebrew: תוֹסִיף
  "Hodh" (2x) -- Hebrew: הוֹדֵה, הוֹדָה׃
  "Ikl" (2x) -- Hebrew: יִקַּל
  "Ito" (2x) -- Hebrew: יַתְעוּ, יַטּוּ
  "Ohodh" (2x) -- Hebrew: וְהוֹדֵה, וְהוֹדֶה
  "Ihih" (2x) -- Hebrew: יִּהְיֶה
  "Konth" (2x) -- Hebrew: כַּוָּנָתָהּ׃, כַּוָּנָתָהּ
  "Ogopotihm" (2x) -- Hebrew: וְגוּפוֹתֵיהֶם
  "Toshb" (2x) -- Hebrew: תּוּשַׁב
  "Vr" (2x) -- Hebrew: אֵבֶר
  "Oimsro" (2x) -- Hebrew: וְיִמָּסְרוּ, וַיְמַסְּרוּ
  "Oto" (2x) -- Hebrew: עִוְּתוּ, עֻוְּתוּ
  "Iokm" (2x) -- Hebrew: יוּקַם
  "Rto" (2x) -- Hebrew: רָעָתוֹ, רָעָתוֹ׃
  "Tv" (2x) -- Hebrew: טֶבַע
  "Mrio" (2x) -- Hebrew: מִרְיוֹ׃, עֳמָרָיו
  "Tvih" (2x) -- Hebrew: תְּבִיעָה
  "Oikim" (2x) -- Hebrew: וִיקַיֵּם, וַיְקִים
  "Idigo" (2x) -- Hebrew: יַדְאִיגוּ
  "Ishig" (2x) -- Hebrew: יַשִּׂיג
  "Vim" (2x) -- Hebrew: עָבִים׃, עָבִים
  "Kontm" (2x) -- Hebrew: כַּוָּנָתָם
  "Oikf" (2x) -- Hebrew: וַיַּקֵּף
  "Okhovihm" (2x) -- Hebrew: וְכוֹבְעֵיהֶם
  "Bidihm" (2x) -- Hebrew: בִידֵיהֶם
  "Hgn" (2x) -- Hebrew: הָגֵן, הַגָּן
  "Oiorr" (2x) -- Hebrew: וַיְעוֹרֵר
  "Hkipo" (2x) -- Hebrew: הִקִּיפוּ
  "Oisogo" (2x) -- Hebrew: וַיִּסּוֹגוּ
  "Biotr" (2x) -- Hebrew: בְּיוֹתֵר׃, בֵּיוֹתֵר
  "Oisr" (2x) -- Hebrew: וַיַּסַר, וְיָסֵר
  "Ottso" (2x) -- Hebrew: וְתֵצְאוּ
  "Tm" (2x) -- Hebrew: תָּם
  "Imnh" (2x) -- Hebrew: יִמָּנֶה
  "Okborto" (2x) -- Hebrew: וּקְבוּרָתוֹ, וּקְבוּרָתוֹ׃
  "Tkon" (2x) -- Hebrew: תִּקּוּן
  "Oisoro" (2x) -- Hebrew: וַיָּסוּרוּ
  "Izvo" (2x) -- Hebrew: יַעַזְבוּ, יֵעָזְבוּ
  "Itslich" (2x) -- Hebrew: יַצְלִיחַ
  "Oivim" (2x) -- Hebrew: וִיבִיאֵם, אוֹיְבִים
  "Itnm" (2x) -- Hebrew: יִתְּנֵם
  "Inich" (2x) -- Hebrew: יַנִּיחַ
  "Rl" (2x) -- Hebrew: רַעַל
  "Oirimo" (2x) -- Hebrew: וַיָּרִימוּ
  "Shokb" (2x) -- Hebrew: שׁוֹכֵב
  "Midh" (2x) -- Hebrew: מְעִידָה
  "Gmr" (2x) -- Hebrew: גָּמַר
  "Itslichm" (2x) -- Hebrew: יַצְלִיחֵם
  "Oitbilo" (2x) -- Hebrew: וַיַּטְבִּילוּ
  "Shomri" (2x) -- Hebrew: שׁוֹמְרֵי
  "Tmihh" (2x) -- Hebrew: תְּמִיהָה
  "Oigsho" (2x) -- Hebrew: וַיִּגְּשׁוּ
  "Bnoiim" (2x) -- Hebrew: בְּנוּיִים, בְנוּיִים
  "Onrh" (2x) -- Hebrew: וַנִּרְאֶה
  "Zrh" (2x) -- Hebrew: עֶזְרָה
  "Oikh" (2x) -- Hebrew: וַיַּכֶּהָ, וַיַּכֶּה
  "Ivio" (2x) -- Hebrew: יָבִיאוּ
  "Oitmko" (2x) -- Hebrew: וַיִּתְמְכוּ, וְיִתְמְכוּ
  "Hsorrim" (2x) -- Hebrew: הַסּוֹרְרִים
  "Ohorgim" (2x) -- Hebrew: וְהוֹרְגִים
  "Ifotm" (2x) -- Hebrew: עֲיֵפוּתָם
  "Vlt" (2x) -- Hebrew: בַּלָּאט
  "Oimt" (2x) -- Hebrew: וַיָּמֶת, וַיִּמְעַט
  "Tmo" (2x) -- Hebrew: תָּמּוּ, טַעְמוֹ
  "Bmishor" (2x) -- Hebrew: בַּמִּישׁוֹר, בַּמִּישׁוֹר׃
  "Zormi" (2x) -- Hebrew: זוֹרָמִי
  "Iotsim" (2x) -- Hebrew: יוֹצְאִים
  "Oikpo" (2x) -- Hebrew: וַיֻּקְפוּ
  "Holik" (2x) -- Hebrew: הוֹלִיךְ
  "Mkh" (2x) -- Hebrew: מַעֲקֶה, מַעֲקֵה
  "Hordo" (2x) -- Hebrew: הוּרְדוּ
  "Ovrim" (2x) -- Hebrew: עוֹבְרִים
  "Rodpim" (2x) -- Hebrew: רוֹדְפִים
  "Mts" (2x) -- Hebrew: אֹמֶץ
  "Motino" (2x) -- Hebrew: אִמּוֹתֵינוּ׃, אִמּוֹתֵינוּ
  "Lsog" (2x) -- Hebrew: לָסוֹג
  "Hmonim" (2x) -- Hebrew: הָעַמּוֹנִים
  "Obrkoshno" (2x) -- Hebrew: וּבִרְכוּשֵׁנוּ
  "Oikrito" (2x) -- Hebrew: וַיַּכְרִיתוּ
  "Oivikhm" (2x) -- Hebrew: אוֹיְבֵיכֶם, אוֹיְבֵיכֶם׃
  "Mpitsim" (2x) -- Hebrew: מְפִיצִים
  "Horgim" (2x) -- Hebrew: הוֹרְגִים
  "Ithr" (2x) -- Hebrew: יְטֹהַר
  "Omdt" (2x) -- Hebrew: עוֹמֶדֶת
  "Oikipo" (2x) -- Hebrew: וַיַּקִּיפוּ
  "Hokl" (2x) -- Hebrew: הוּקַל
  "Hnotrim" (2x) -- Hebrew: הַנּוֹתָרִים׃
  "Sodiim" (2x) -- Hebrew: סוֹדִיִּים
  "Ovtovot" (2x) -- Hebrew: וּבְתוֹעֵבוֹת
  "Oito" (2x) -- Hebrew: וַיַּתְעוּ, וַיֻּתְעוּ
  "Oitnv" (2x) -- Hebrew: וַיִּתְנַבֵּא
  "Hmodh" (2x) -- Hebrew: הַמּוּעָדָה
  "Itno" (2x) -- Hebrew: יַטֵּנוּ, יִתְנוֹעֵעַ
  "Hokicho" (2x) -- Hebrew: הוֹכִיחוּ
  "Otodh" (2x) -- Hebrew: וְתוֹדֶה, וְתוֹדָה
  "Tsizorm" (2x) -- Hebrew: אֶת־סֵיזוֹרָם
  "Otkh" (2x) -- Hebrew: וְתַכֶּה, וַתֻּכַּה
  "Lmishor" (2x) -- Hebrew: לְמִישׁוֹר
  "Hitibo" (2x) -- Hebrew: הֵיטִיבוּ
  "Oitsilm" (2x) -- Hebrew: וְיַצִּילֵם
  "Vonotikh" (2x) -- Hebrew: בַּעֲוֺנוֹתֶיךָ
  "Shi" (2x) -- Hebrew: עֹשֵׂי
  "Itmno" (2x) -- Hebrew: יִטְמְנוּ
  "Itmn" (2x) -- Hebrew: יִטְמֹן
  "Kokb" (2x) -- Hebrew: כּוֹכָב
  "Iotsr" (2x) -- Hebrew: יוֹצֵר, יוּצַר
  "Tgl" (2x) -- Hebrew: תִּגְאַל, תִּגֹּל
  "Ohtsorim" (2x) -- Hebrew: וְהַצּוּרִים
  "Isrm" (2x) -- Hebrew: יִסְּרָם
  "Okchi" (2x) -- Hebrew: וְכַחַי
  "Oirgmo" (2x) -- Hebrew: וַיִּרְגְּמוּ
  "Vvori" (2x) -- Hebrew: בַּעֲבוּרִי, בַּעֲבוּרִי׃
  "Kots" (2x) -- Hebrew: קוֹץ
  "Ipkdo" (2x) -- Hebrew: יִפְקְדוּ
  "Olilh" (2x) -- Hebrew: וָלָיְלָה׃
  "Midi" (2x) -- Hebrew: מִידֵי
  "Rvo" (2x) -- Hebrew: עָרְבוּ
  "Lmith" (2x) -- Hebrew: לְמִיתָה
  "Rih" (2x) -- Hebrew: רְאִיָּה
  "Tmot" (2x) -- Hebrew: טְמֵאוֹת, תָמוּט
  "Onrfo" (2x) -- Hebrew: וְנִרְפְּאוּ, וְנִרְפָּאוּ
  "Obmkom" (2x) -- Hebrew: וּבְמָקוֹם
  "Omkim" (2x) -- Hebrew: וַעֲמָקִים, וּמְקַיֵּם
  "Ohosho" (2x) -- Hebrew: וְהִוָּשְׁעוּ׃, וְהִוָּשְׁעוּ
  "Oibt" (2x) -- Hebrew: וְיַבֵּט, וַיַּבֵּט
  "Oibito" (2x) -- Hebrew: וַיַּבִּיטוּ
  "Oimsho" (2x) -- Hebrew: וַיָּמֻשּׁוּ
  "Bonh" (2x) -- Hebrew: בּוֹנֶה
  "Ptochim" (2x) -- Hebrew: פְּתוּחִים
  "Nr" (2x) -- Hebrew: נֵר
  "Gehenna" (2x) -- Hebrew: גֵּיהִנֹּם׃, גֵּיהִנֹּם
  "Vinkh" (2x) -- Hebrew: בְּעֵינְךָ, בְּעֵינֶךָ׃
  "Minkh" (2x) -- Hebrew: מֵעֵינֶךָ
  "Oldopk" (2x) -- Hebrew: וְלַדּוֹפֵק
  "Tkirom" (2x) -- Hebrew: תַּכִּירוּם, תַּכִּירוּם׃
  "Oird" (2x) -- Hebrew: וַיֵּרֵד
  "Vvodti" (2x) -- Hebrew: בַּעֲבוֹדָתִי
  "Orfm" (2x) -- Hebrew: וְאֶרְפָּאֵם
  "Oibk" (2x) -- Hebrew: וַיֵּבְךְּ
  "Zokrim" (2x) -- Hebrew: זוֹכְרִים
  "Omdmi" (2x) -- Hebrew: וּמִדָּמִי, וּמִדָּמִי׃
  "Otrf" (2x) -- Hebrew: וְטָרַף
  "Okchot" (2x) -- Hebrew: וְכֹחוֹת
  "Izh" (2x) -- Hebrew: יַזֶּה, אֵיזֶה
  "Oitr" (2x) -- Hebrew: וַיַּתֵּר
  "Oivio" (2x) -- Hebrew: וַיַּבִּיעוּ, וְיָבִיאוּ
  "Nzoko" (2x) -- Hebrew: נִזּוֹקוּ׃
  "Bgopm" (2x) -- Hebrew: בְּגוּפָם
  "Jashon" (2x) -- Hebrew: יָשׁוֹן
  "Abarah" (1x) -- Hebrew: עֲבָרָה
  "Josephites" (1x) -- Hebrew: יוֹסֵפִים
  "Lemuelites" (1x) -- Hebrew: לְמוּאֵלִים
  "Mary" (1x) -- Hebrew: מִרְיָם
  "Osht" (1x) -- Hebrew: וְשֵׁת
  "Omnigdh" (1x) -- Hebrew: וְעַמְנִיגַדָּה
  "Ohrtom" (1x) -- Hebrew: וְהֶאַרְתוֹם
  "Okish" (1x) -- Hebrew: וְקִישׁ
  "Okorom" (1x) -- Hebrew: וְכּוֹרוֹם
  "Oloi" (1x) -- Hebrew: וְלֵוִי
  "Omorinton" (1x) -- Hebrew: וּמוֹרִיַנְטוֹן
  "Okib" (1x) -- Hebrew: וְקִיב
  "Vnorihh" (1x) -- Hebrew: בֶן־אוֹרִיהָה
  "Vnird" (1x) -- Hebrew: בֶן־יָרֶד׃
  "Ipitsm" (1x) -- Hebrew: יְפִיצֵם
  "Vll" (1x) -- Hebrew: בָלַל
  "Iobilno" (1x) -- Hebrew: יוֹבִילֵנוּ
  "Dgi" (1x) -- Hebrew: דְּגֵי
  "Dbort" (1x) -- Hebrew: דְּבוֹרַת
  "Dborim" (1x) -- Hebrew: דְבוֹרִים
  "Iso" (1x) -- Hebrew: יִסָּעוּ׃
  "Modrkim" (1x) -- Hebrew: מוּדְרָכִים
  "Hiorsh" (1x) -- Hebrew: הַיּוֹרֵשׁ
  "Morinkomr" (1x) -- Hebrew: מוֹרִיאַנְקוּמֶר
  "Obnh" (1x) -- Hebrew: וּבְנֵה
  "Oklot" (1x) -- Hebrew: וְקַלּוֹת
  "Ichziko" (1x) -- Hebrew: יַחְזִיקוּ
  "Odpnihn" (1x) -- Hebrew: וְדָפְנֵיהֶן
  "Oktsotihn" (1x) -- Hebrew: וְקְצוֹתֵיהֶן
  "Horitni" (1x) -- Hebrew: הוֹרֵיתָנִי׃
  "Btokn" (1x) -- Hebrew: בְּתוֹכָן
  "Tgoo" (1x) -- Hebrew: תִגְוְעוּ
  "Nvr" (1x) -- Hebrew: נַעֲבֹר
  "Obrot" (1x) -- Hebrew: וּבָרוֹת
  "Hkitno" (1x) -- Hebrew: הִכִּיתָנוּ
  "Hsor" (1x) -- Hebrew: הַסּוֹעֵר
  "Ohkinm" (1x) -- Hebrew: וַהֲכִינֵם
  "Iiro" (1x) -- Hebrew: יָאִירוּ
  "Oiiro" (1x) -- Hebrew: וְיָאִירוּ
  "Oiosr" (1x) -- Hebrew: וַיּוּסַר
  "Nvt" (1x) -- Hebrew: נִבְעַת׃
  "Hoknti" (1x) -- Hebrew: הוּכַנְתִּי
  "Okdmot" (1x) -- Hebrew: וְכַדְּמוּת
  "Igdilo" (1x) -- Hebrew: יַגְדִּילוּ
  "Mn" (1x) -- Hebrew: מָנַע
  "Ohmtokch" (1x) -- Hebrew: וְהַמִּתְוַכֵּחַ
  "Itn" (1x) -- Hebrew: יֻתַּן
  "Hmoknim" (1x) -- Hebrew: הַמּוּכָנִים
  "Hiro" (1x) -- Hebrew: הֵאִירוּ
  "Oipkido" (1x) -- Hebrew: וַיִּפְקִידוּ
  "Hnif" (1x) -- Hebrew: הֵנִיף
  "Oizmro" (1x) -- Hebrew: וַיְזַמְּרוּ
  "Zmr" (1x) -- Hebrew: זִמֵּר
  "Oihll" (1x) -- Hebrew: וַיְהַלֵּל
  "Tnin" (1x) -- Hebrew: תַנִּין
  "Oinhgo" (1x) -- Hebrew: וַיִּנָּהֲגוּ
  "Omhh" (1x) -- Hebrew: וּמָהָה
  "Oorihh" (1x) -- Hebrew: וְאוֹרִיהָה׃
  "Iobil" (1x) -- Hebrew: יוֹבִיל
  "Fgg" (1x) -- Hebrew: פָּגָג
  "Ikpho" (1x) -- Hebrew: יִכְפֵּהוּ
  "Tkiv" (1x) -- Hebrew: אֶת־קִיב
  "Oishibh" (1x) -- Hebrew: וַיְשִׁיבֶהָ
  "Lkorihor" (1x) -- Hebrew: לְכוֹרִיהוֹר
  "Oiolikho" (1x) -- Hebrew: וַיּוֹלִיכֵהוּ
  "Lmoron" (1x) -- Hebrew: לְמוֹרוֹן׃
  "Oiotsio" (1x) -- Hebrew: וַיּוֹצִיאוּ
  "Oioshibho" (1x) -- Hebrew: וַיּוֹשִׁיבֻהוּ
  "Olkohor" (1x) -- Hebrew: וְלְכוֹהוֹר
  "Oividho" (1x) -- Hebrew: וַיַּעֲבִידֵהוּ
  "Okhorintomr" (1x) -- Hebrew: וְכוֹרִיאַנְטוּמְר׃
  "Oizv" (1x) -- Hebrew: וְיַעֲזֹב
  "Orkd" (1x) -- Hebrew: וְאֶרְקֹד
  "Tnh" (1x) -- Hebrew: תְּנָה
  "Ikrt" (1x) -- Hebrew: יֻכְרַת
  "Oishvim" (1x) -- Hebrew: וַיַּשְׁבִּיעֵם
  "Htikim" (1x) -- Hebrew: הָעַתִּיקִים
  "Tkitso" (1x) -- Hebrew: תָקִיצוּ
  "Ohmdinot" (1x) -- Hebrew: וְהַמְּדִינוֹת
  "Omvih" (1x) -- Hebrew: וּמֵבִיאָה
  "Osklom" (1x) -- Hebrew: וְסָקְלוּם
  "Oiosho" (1x) -- Hebrew: וְיִוָּשֵׁעוּ׃
  "Gvt" (1x) -- Hebrew: גִבְעַת
  "Lkn" (1x) -- Hebrew: לְקַנֵּא
  "Oisrho" (1x) -- Hebrew: וַיַּאַסְרֵהוּ
  "Oikhilho" (1x) -- Hebrew: וַיַּאֲכִילֵהוּ
  "Oprot" (1x) -- Hebrew: וּפָרוֹת
  "Ochzirim" (1x) -- Hebrew: וַחֲזִירִים
  "Ochmorim" (1x) -- Hebrew: וַחֲמוֹרִים
  "Pilim" (1x) -- Hebrew: פִּילִים
  "Okorlomim" (1x) -- Hebrew: וְקוּרֵלוֹמִים
  "Okomomim" (1x) -- Hebrew: וְקוּמוֹמִים
  "Hpilim" (1x) -- Hebrew: הַפִּילִים
  "Ohkorlomim" (1x) -- Hebrew: וְהַקּוּרֵלוֹמִים
  "Ohkomomim" (1x) -- Hebrew: וְהַקּוּמוֹמִים׃
  "Tsirh" (1x) -- Hebrew: צְעִירָה
  "Lborot" (1x) -- Hebrew: לְבוֹרוֹת
  "Cht" (1x) -- Hebrew: חֵת׃
  "Rsiim" (1x) -- Hebrew: אַרְסִיִּים
  "Igoo" (1x) -- Hebrew: יִגְוָעוּ
  "Dim" (1x) -- Hebrew: דַיָּם
  "Obmsim" (1x) -- Hebrew: וּבַמִּסִּים
  "Msim" (1x) -- Hebrew: מִסִּים
  "Oividm" (1x) -- Hebrew: וַיַּעֲבִידֵם
  "Hiph" (1x) -- Hebrew: הַיָּפָה
  "Hkimo" (1x) -- Hebrew: הֲקִימוֹ
  "Znotio" (1x) -- Hebrew: זְנוּתָיו
  "Obgdol" (1x) -- Hebrew: וּבְגִדּוּל
  "Tloi" (1x) -- Hebrew: אֶת־לֵוִי
  "Loi" (1x) -- Hebrew: לֵוִי
  "Korom" (1x) -- Hebrew: כּוֹרוֹם
  "Roto" (1x) -- Hebrew: רְאוֹתוֹ
  "Tsid" (1x) -- Hebrew: צַיָּד
  "Itsodo" (1x) -- Hebrew: יָצוּדוּ
  "Oimkro" (1x) -- Hebrew: וַיִּמְכְּרוּ
  "Rmot" (1x) -- Hebrew: עֲרֵמוֹת
  "Vgd" (1x) -- Hebrew: בֶגֶד
  "Ldosh" (1x) -- Hebrew: לָדוּשׁ׃
  "Ntl" (1x) -- Hebrew: נָטַל
  "Mgid" (1x) -- Hebrew: עַמְגִיד
  "Hishnot" (1x) -- Hebrew: הַיְשָׁנוֹת
  "Oishvio" (1x) -- Hebrew: וַיַּשְׁבִּיעוּ
  "Gvr" (1x) -- Hebrew: גָבַר
  "Oizvo" (1x) -- Hebrew: וְיַעַזְבוּ
  "Sht" (1x) -- Hebrew: שֵׁת
  "Bimio" (1x) -- Hebrew: בְּיָמָיו׃
  "Mridh" (1x) -- Hebrew: מְרִידָה
  "Oipl" (1x) -- Hebrew: וַיַּפֵּל
  "Sodm" (1x) -- Hebrew: סוֹדָם
  "Okorintomr" (1x) -- Hebrew: וְכוֹרִיַנְטוּמְר
  "Omotskim" (1x) -- Hebrew: וּמוּצָקִים
  "Lfr" (1x) -- Hebrew: לְפָאֵר
  "Nrim" (1x) -- Hebrew: נִרְאִים
  "Ofr" (1x) -- Hebrew: וּפֵאֵר
  "Omolk" (1x) -- Hebrew: וַאֲמוּלֶק
  "Idino" (1x) -- Hebrew: יָדֵינוּ
  "Zim" (1x) -- Hebrew: עַזִּים
  "Itvlo" (1x) -- Hebrew: יִתְאַבָּלוּ
  "Zerin" (1x) -- Hebrew: צֶרִין
  "Zoz" (1x) -- Hebrew: זוּז
  "Oizoz" (1x) -- Hebrew: וַיָּזוּז
  "Zz" (1x) -- Hebrew: זָז
  "Kiroshlim" (1x) -- Hebrew: כִּירוּשָׁלַיִם
  "Ibllo" (1x) -- Hebrew: יִבָּלְלוּ
  "Hishbim" (1x) -- Hebrew: הַיֹּשְׁבִים
  "Ilkdo" (1x) -- Hebrew: יִלְכְּדוּ
  "Bito" (1x) -- Hebrew: בֵיתוֹ
  "Heshlon" (1x) -- Hebrew: חֶשְׁלוֹן׃
  "Oidichho" (1x) -- Hebrew: וַיַּדִּיחֵהוּ
  "Oimitho" (1x) -- Hebrew: וַיְמִיתֵהוּ׃
  "Birko" (1x) -- Hebrew: בִּירֵכוֹ
  "Vodto" (1x) -- Hebrew: עֲבוֹדָתוֹ
  "Ishil" (1x) -- Hebrew: יַשְׁאִיל
  "Tsr" (1x) -- Hebrew: צָר
  "Gld" (1x) -- Hebrew: גִּלְעָד
  "Bkomto" (1x) -- Hebrew: בְּקוֹמָתוֹ
  "Blib" (1x) -- Hebrew: בְּלִיב׃
  "Oihpk" (1x) -- Hebrew: וַיַּהֲפֹךְ
  "Mtt" (1x) -- Hebrew: מְטַאטֵא
  "Notr" (1x) -- Hebrew: נוֹתַר
  "Ltoli" (1x) -- Hebrew: לְתוֹלְעֵי
  "Hrich" (1x) -- Hebrew: הָרֵיחַ׃
  "Mkorintomr" (1x) -- Hebrew: מִכּוֹרִיַנְטוּמְר
  "Oitro" (1x) -- Hebrew: וַיִּתְעָרוּ
  "Riflinkom" (1x) -- Hebrew: רִיפְלִיאַנְקוּם
  "Ogt" (1x) -- Hebrew: אוֹגַת׃
  "Okhovim" (1x) -- Hebrew: וְכוֹבָעִים
  "Olboshim" (1x) -- Hebrew: וּלְבוּשִׁים
  "Oiifo" (1x) -- Hebrew: וַיִּיעָפוּ
  "Illotihm" (1x) -- Hebrew: יְלָלוֹתֵיהֶם
  "Oillotihm" (1x) -- Hebrew: וִילָלוֹתֵיהֶם
  "Oichos" (1x) -- Hebrew: וְיָחוּס
  "Notro" (1x) -- Hebrew: נוֹתְרוּ
  "Oiishno" (1x) -- Hebrew: וַיִּישְׁנוּ
  "Oitlfo" (1x) -- Hebrew: וַיִּתְעַלְּפוּ
  "Hkoto" (1x) -- Hebrew: הַכּוֹתוֹ
  "Osh" (1x) -- Hebrew: אִוָּשַׁע
  "Zenephi" (1x) -- Hebrew: זֶנֶפִי
  "Ikhnim" (1x) -- Hebrew: יַכְנִיעֵם
  "Ovklot" (1x) -- Hebrew: וּבְקַלָּעוֹת
  "Zin" (1x) -- Hebrew: זִיֵּן
  "Mniho" (1x) -- Hebrew: אַמְנִיהוּ
  "Ovmk" (1x) -- Hebrew: וּבָעֵמֶק
  "Omzmotm" (1x) -- Hebrew: וּמְזִמּוֹתָם
  "Zrm" (1x) -- Hebrew: זֶרַם
  "Omnor" (1x) -- Hebrew: וְאַמְנוֹר
  "Omnti" (1x) -- Hebrew: וּמַנְטִי
  "Minon" (1x) -- Hebrew: מִינוֹן
  "Chosh" (1x) -- Hebrew: חוּסָה
  "Ohchih" (1x) -- Hebrew: וְהַחֲיֵה
  "Bidik" (1x) -- Hebrew: בְּיָדֶיךָ
  "Ovmlisim" (1x) -- Hebrew: וּבָעַמְלִיסִים
  "Ispro" (1x) -- Hebrew: יִסָּפְרוּ׃
  "Hgim" (1x) -- Hebrew: הַגִּיעָם
  "Dmim" (1x) -- Hebrew: אֲדֻמִּים
  "Okdoshim" (1x) -- Hebrew: וּקְדוֹשִׁים׃
  "Ibdl" (1x) -- Hebrew: יִבָּדֵל
  "Rv" (1x) -- Hebrew: עֵרַב
  "Ikllo" (1x) -- Hebrew: יְקֻלְּלוּ
  "Hsr" (1x) -- Hebrew: הַסָּר
  "Mkimim" (1x) -- Hebrew: מְקִימִים
  "Moivihm" (1x) -- Hebrew: מֵאוֹיְבֵיהֶם׃
  "Gmolm" (1x) -- Hebrew: גְּמוּלָם
  "Noro" (1x) -- Hebrew: נֵעוֹרוּ
  "Omshim" (1x) -- Hebrew: וּמִשְׁיָם
  "Obotsm" (1x) -- Hebrew: וּבוּצָם
  "Knot" (1x) -- Hebrew: קְנָאוֹת
  "Omtsot" (1x) -- Hebrew: וּמַצּוֹת
  "Ogoh" (1x) -- Hebrew: וְגַאֲוָה
  "Plih" (1x) -- Hebrew: פְּלָיָה
  "Lkinot" (1x) -- Hebrew: לְקִינוֹת
  "Otomkim" (1x) -- Hebrew: וְתוֹמְכִים
  "Omkhilim" (1x) -- Hebrew: וּמַאֲכִילִים
  "Oglto" (1x) -- Hebrew: וּגְאֻלָּתוֹ
  "Noi" (1x) -- Hebrew: עֲנָוֵי
  "Olhmidm" (1x) -- Hebrew: וּלְהַעֲמִידָם
  "Npih" (1x) -- Hebrew: נֶפִיה
  "Olhpil" (1x) -- Hebrew: וּלְהַפִּיל
  "Thorh" (1x) -- Hebrew: טְהוֹרָה׃
  "Ohnvoh" (1x) -- Hebrew: וְהַנְּבוּאָה׃
  "Onov" (1x) -- Hebrew: וַנּוּבָא
  "Oph" (1x) -- Hebrew: וּפֹה
  "Oikitsm" (1x) -- Hebrew: וַיְקִיצֵם
  "Oiktso" (1x) -- Hebrew: וַיִּקְצוּ
  "Horo" (1x) -- Hebrew: הוּאֲרוּ
  "Oshol" (1x) -- Hebrew: וְשׁוֹאֵל
  "Okbli" (1x) -- Hebrew: וְכַבְלֵי
  "Oishiro" (1x) -- Hebrew: וַיָּשִׁירוּ
  "Tmorh" (1x) -- Hebrew: תְמוּרָה
  "Mritm" (1x) -- Hebrew: מְרִיתֶם
  "Oidim" (1x) -- Hebrew: וְיָדַיִם
  "Zkim" (1x) -- Hebrew: זַכִּים
  "Lkozb" (1x) -- Hebrew: לְכוֹזֵב
  "Hiitm" (1x) -- Hebrew: הָיִיתֶם
  "Proshot" (1x) -- Hebrew: פְּרוּשׂוֹת
  "Tto" (1x) -- Hebrew: תִתְעוּ
  "Hbinim" (1x) -- Hebrew: הַבֵּינַיִם
  "Kort" (1x) -- Hebrew: קוֹרֵאת
  "Monch" (1x) -- Hebrew: מוּנָח
  "Imcho" (1x) -- Hebrew: יִמָּחוּ
  "Ishmidho" (1x) -- Hebrew: יַשְׁמִידֵהוּ׃
  "Torf" (1x) -- Hebrew: טוֹרֵף
  "Oimso" (1x) -- Hebrew: וַיִּמָּאֲסוּ
  "Lisd" (1x) -- Hebrew: לְיַסֵּד
  "Hokh" (1x) -- Hebrew: הוּכָּה
  "Pi" (1x) -- Hebrew: פִי
  "Ovtoh" (1x) -- Hebrew: וּבְתַאֲוָה
  "Ohtkonno" (1x) -- Hebrew: וְהִתְכּוֹנְנוּ
  "Ochlim" (1x) -- Hebrew: וְחָלְיָם׃
  "Hkoblim" (1x) -- Hebrew: הַכּוֹבְלִים
  "Mio" (1x) -- Hebrew: מֵעָיו
  "Iodt" (1x) -- Hebrew: יוֹדַעַת
  "Toldo" (1x) -- Hebrew: תִוָּלְדוּ
  "Hnosh" (1x) -- Hebrew: הַנּוֹשֵׂא
  "Ohsiro" (1x) -- Hebrew: וְהָסִירוּ
  "Hkobl" (1x) -- Hebrew: הַכּוֹבֵל
  "Oshomr" (1x) -- Hebrew: וְשׁוֹמֵר
  "Tooti" (1x) -- Hebrew: תַאֲווֹתַי׃
  "Mishrim" (1x) -- Hebrew: מְיַשְּׁרִים
  "Okhnoim" (1x) -- Hebrew: וּכְנוּעִים
  "Nochim" (1x) -- Hebrew: נוֹחִים
  "Mtonim" (1x) -- Hebrew: מְתוּנִים
  "Shokdim" (1x) -- Hebrew: שׁוֹקְדִים
  "Modim" (1x) -- Hebrew: מוֹדִים
  "Tgil" (1x) -- Hebrew: תָגִיל
